gen_model,model_label,task_type,domain,signature_family,layer,behavior,behavior_label,n_domain,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported
reasoner,DeepSeek-R1 Distill 8B,security,Security,cognitive,amount,backward_chaining,Backward chaining,398,0.024043474850967746,-0.000810567867805274,0.053593130872130634,0.056943056943056944,bits per held-out trace,0.1938248572631994,0.07272582652621894,0.3442681900174057,standardized rate difference: domain minus other domains,0.06941629798772656,False
gemma4_e4b,Gemma 4 E4B,math,Math,conversational,amount,Question_and_Answering,Question–answer,485,0.2837959068902343,0.1756001368059512,0.37413603904995424,0.000999000999000999,bits per held-out trace,-0.5123112500345691,-0.5744656860434796,-0.4508752421099974,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_e4b,Gemma 4 E4B,math,Math,conversational,amount,Perspective_Shift,Perspective shift,485,-0.0024164545479527545,-0.02895830353471946,0.02451115470490325,0.5674325674325674,bits per held-out trace,0.0421579776659178,-0.0826133195318634,0.16152746372350318,standardized rate difference: domain minus other domains,0.5953390871423658,False
gemma4_e4b,Gemma 4 E4B,math,Math,conversational,amount,Conflict_of_Perspectives,Perspective conflict,485,0.2987151805279104,0.21625357241527873,0.37224392365309694,0.000999000999000999,bits per held-out trace,-0.7017820134205409,-0.7727282992739943,-0.6261864395027573,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_e4b,Gemma 4 E4B,math,Math,conversational,amount,Reconciliation,Reconciliation,485,0.02021125735870411,-0.0024161594005190122,0.03941209472905895,0.03896103896103896,bits per held-out trace,-0.22782929836617072,-0.31887305515771286,-0.13536642816105032,standardized rate difference: domain minus other domains,0.049376366208049374,False
gemma4_e4b,Gemma 4 E4B,code,Code,conversational,amount,Question_and_Answering,Question–answer,175,0.11372545964845908,0.0644419274276729,0.15602232787752582,0.000999000999000999,bits per held-out trace,-0.5480727930916839,-0.5906360705460039,-0.503678501836533,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_e4b,Gemma 4 E4B,code,Code,conversational,amount,Perspective_Shift,Perspective shift,175,0.04737660199082764,0.024748992243779726,0.06725447651201014,0.000999000999000999,bits per held-out trace,-0.579167341073065,-0.6358555271146372,-0.5263536918593545,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_e4b,Gemma 4 E4B,code,Code,conversational,amount,Conflict_of_Perspectives,Perspective conflict,175,0.15071332951178998,0.09839872309964014,0.20470346039506782,0.000999000999000999,bits per held-out trace,-0.41504195087743784,-0.49922946593728545,-0.3306021819860548,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_e4b,Gemma 4 E4B,code,Code,conversational,amount,Reconciliation,Reconciliation,175,0.08152705219666373,0.04055943963312037,0.1210551791554952,0.000999000999000999,bits per held-out trace,-0.3958998290895028,-0.4617939108742045,-0.3246520758946828,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_e4b,Gemma 4 E4B,gpqa,GPQA,conversational,amount,Question_and_Answering,Question–answer,500,0.16536580409322987,0.09435661382978244,0.22651628271724647,0.000999000999000999,bits per held-out trace,-0.5324704416815518,-0.5817059628961507,-0.4783255450037608,standardized rate difference: domain minus other domains,0.001510300722899148,True
