gen_model,model_label,signature_family,domain_a,domain_b,domain_pair,n,n_domain_a,n_domain_b,length_auroc,amount_auroc,full_auroc,amount_gain_bits,amount_gain_ci_low,amount_gain_ci_high,amount_p_value,timing_gain_bits,timing_gain_ci_low,timing_gain_ci_high,timing_p_value,class_order,amount_q_value,timing_q_value,amount_supported,timing_supported
qwen35_4b,Qwen3.5 4B,cognitive,math,moral,Math – Moral,829,409,420,0.7612061939690301,0.98920130399348,0.9916521131680056,0.6495296156710524,0.5852351421118481,0.7083369019222783,0.000999000999000999,0.02200740277406208,0.0017858526800220494,0.04149687788739208,0.017982017982017984,math|moral,0.0012030979772915257,0.059821366752059825,True,False
qwen35_4b,Qwen3.5 4B,cognitive,math,idea,Math – Idea,570,409,161,0.5966225758933317,1.0,1.0,0.8278204505430452,0.8154135748510745,0.8400044776861098,0.000999000999000999,-0.0007677702089858262,-0.003999752763874639,0.001975898974272089,0.6643356643356644,idea|math,0.0012030979772915257,0.7618320246306595,True,False
qwen35_4b,Qwen3.5 4B,cognitive,math,safety,Math – Safety,700,409,291,0.9173829388585015,0.9845654895436863,0.9843050269284737,0.2650640572963524,0.2185490360837915,0.31442546547718286,0.000999000999000999,0.00042216822530697967,-0.01679478112134709,0.014930291051270098,0.4885114885114885,math|safety,0.0012030979772915257,0.6337446337446337,True,False
qwen35_4b,Qwen3.5 4B,cognitive,math,security,Math – Security,594,409,185,0.7163153373422322,0.9263728275953215,0.9242185951232406,0.3777251689319087,0.31099567613907264,0.4434475036614533,0.000999000999000999,-0.0047208532789880546,-0.015554092129462679,0.005233228916283382,0.8081918081918081,math|security,0.0012030979772915257,0.8803067899842094,True,False
qwen35_4b,Qwen3.5 4B,cognitive,code,gpqa,Code – GPQA,433,94,339,0.7194815791125337,0.7848490554195694,0.8627690955877738,0.047207624161685655,-0.00015111305111674685,0.09293350626439138,0.025974025974025976,0.10205328379491212,0.03805470036308376,0.15983560553020998,0.001998001998001998,code|gpqa,0.029384756657483933,0.011188811188811189,False,True
qwen35_4b,Qwen3.5 4B,cognitive,code,planning,Code – Planning,542,94,448,0.6841517857142857,0.887443009118541,0.9249145136778115,0.18818657079768297,0.12897866138671787,0.2455571176503129,0.000999000999000999,0.06797542049283486,0.03135471146149692,0.10688502502473142,0.000999000999000999,code|planning,0.0012030979772915257,0.006850292564578279,True,True
qwen35_4b,Qwen3.5 4B,cognitive,code,moral,Code – Moral,514,94,420,0.6890324214792299,0.9244174265450861,0.9392857142857143,0.2878426617456038,0.1774352128600461,0.3806125427877736,0.000999000999000999,0.026477936449542553,-0.030800518490100428,0.08273473987529041,0.2037962037962038,code|moral,0.0012030979772915257,0.34409811294233406,True,False
qwen35_4b,Qwen3.5 4B,cognitive,code,idea,Code – Idea,255,94,161,0.3887934452226774,1.0,0.9996035416941985,0.8830244585268303,0.8573287604754163,0.9060257595181647,0.000999000999000999,-0.0019448396456222467,-0.02045707850885137,0.013600792153179822,0.5634365634365635,code|idea,0.0012030979772915257,0.6909295084477567,True,False
qwen35_4b,Qwen3.5 4B,cognitive,code,safety,Code – Safety,385,94,291,0.833443006507275,0.9216202383563648,0.9196095635007677,0.0901576930294188,0.00561766201019157,0.16001297410784943,0.005994005994005994,0.0029236070187737347,-0.02264873336583007,0.027835954971655898,0.41358641358641357,code|safety,0.006944779358572462,0.5672042243470815,True,False
qwen35_4b,Qwen3.5 4B,cognitive,code,security,Code – Security,279,94,185,0.5893041978148361,0.569120184013801,0.6021851638872916,-0.0065900755366489466,-0.038910834057252125,0.026713796098826566,0.6583416583416584,-0.007168812473593034,-0.0647776078126093,0.04787732914602781,0.5884115884115884,code|security,0.666273485550594,0.7009809978007858,False,False
qwen35_4b,Qwen3.5 4B,cognitive,gpqa,planning,GPQA – Planning,787,339,448,0.8317201327433629,0.921710387694901,0.9208873261694058,0.2862797079297798,0.22036348049169474,0.3548986869176154,0.000999000999000999,-0.0013147722052813688,-0.014519113423491792,0.010984522149318195,0.5864135864135864,gpqa|planning,0.0012030979772915257,0.7009809978007858,True,False
qwen35_4b,Qwen3.5 4B,cognitive,gpqa,moral,GPQA – Moral,759,339,420,0.9740342744767524,0.9974926253687315,0.9972538277848012,0.19503791130177028,0.13584178146921233,0.262774192103992,0.000999000999000999,-0.004977970409874674,-0.010046294520689102,-0.0006555646037743433,0.98001998001998,gpqa|moral,0.0012030979772915257,0.9918274496587749,True,False
qwen35_4b,Qwen3.5 4B,cognitive,gpqa,idea,GPQA – Idea,500,339,161,0.9397753714798732,1.0,1.0,0.44327406212226245,0.3583651353666935,0.5484873574193424,0.000999000999000999,-0.0003679304033644173,-0.004678023320358596,0.0033653039349910725,0.5904095904095904,gpqa|idea,0.0012030979772915257,0.7009809978007858,True,False
qwen35_4b,Qwen3.5 4B,cognitive,gpqa,safety,GPQA – Safety,630,339,291,0.9924885199039017,0.9978408296080041,0.998702470374763,0.044241765637776195,0.016354145254986983,0.0750251259225176,0.001998001998001998,0.012764694820786807,0.0005309719940479768,0.026749436700512583,0.03696303696303696,gpqa|safety,0.002355539197644461,0.1001579066095195,True,False
qwen35_4b,Qwen3.5 4B,cognitive,gpqa,security,GPQA – Security,524,339,185,0.8773977517340349,0.9163995854261341,0.917547636131707,0.11085220168213744,0.07091782213136298,0.151124583094376,0.000999000999000999,0.009608764863149917,-0.014662200543420255,0.03764521905821916,0.25074925074925075,gpqa|security,0.0012030979772915257,0.3880156540707,True,False
qwen35_4b,Qwen3.5 4B,cognitive,planning,moral,Planning – Moral,868,448,420,0.9598320578231293,0.9977572278911565,0.9978316326530612,0.3236056826208358,0.2651918297030245,0.38455679923349956,0.000999000999000999,-0.0005180376905659925,-0.0048898050507378155,0.003259742264127894,0.5884115884115884,moral|planning,0.0012030979772915257,0.7009809978007858,True,False
qwen35_4b,Qwen3.5 4B,cognitive,planning,idea,Planning – Idea,609,448,161,0.9295557897071872,1.0,1.0,0.4833951094781709,0.41918378326579,0.5506910792330278,0.000999000999000999,0.0005673974533487638,-0.0011624672833141511,0.0024085328441766224,0.2807192807192807,idea|planning,0.0012030979772915257,0.4229671673617862,True,False
qwen35_4b,Qwen3.5 4B,cognitive,planning,safety,Planning – Safety,739,448,291,0.9838687407952872,0.9992943053510064,0.9996011291114384,0.15954502383111027,0.11965909609948139,0.202937231070708,0.000999000999000999,0.002783180089781739,-0.0008444762584381803,0.007433404094926215,0.09490509490509491,planning|safety,0.0012030979772915257,0.20310899291791012,True,False
qwen35_4b,Qwen3.5 4B,cognitive,planning,security,Planning – Security,633,448,185,0.827159749034749,0.9587234555984556,0.9614140926640926,0.3467947678985073,0.2837231802663818,0.4102565110413658,0.000999000999000999,0.012034517477174312,-0.005923688462213493,0.030506431750614415,0.0999000999000999,planning|security,0.0012030979772915257,0.20848716500890413,True,False
qwen35_4b,Qwen3.5 4B,cognitive,moral,idea,Moral – Idea,581,420,161,0.9027358769594794,0.9987873410233659,0.9979739721975747,0.4708364785242927,0.4108532333853908,0.5271532735807395,0.000999000999000999,-0.0022181496288468158,-0.018974631932192874,0.011684981650365954,0.5754245754245755,idea|moral,0.0012030979772915257,0.6978920360215324,True,False
qwen35_4b,Qwen3.5 4B,cognitive,moral,safety,Moral – Safety,711,420,291,0.9853706431026019,0.9854688267059402,0.9923089510718377,0.016850425325190023,-0.0020155166065328146,0.03654678409140164,0.03996003996003996,0.047041899737980196,0.01614237864761124,0.07539604611791496,0.000999000999000999,moral|safety,0.04460655623446321,0.006850292564578279,False,True
qwen35_4b,Qwen3.5 4B,cognitive,moral,security,Moral – Security,605,420,185,0.7557657657657658,0.9901287001287001,0.991042471042471,0.5858969247991245,0.504893165213207,0.6588201026578293,0.000999000999000999,0.006733238709908363,-0.009808992118948218,0.024350192183673017,0.24675324675324675,moral|security,0.0012030979772915257,0.3838383838383838,True,False
qwen35_4b,Qwen3.5 4B,cognitive,idea,safety,Idea – Safety,452,161,291,0.994471836246825,0.999210262320975,0.9997865573840473,0.08171743163173004,0.05437022112218406,0.11557986960487926,0.000999000999000999,0.007145019673547436,0.0011641855274706276,0.01561551086899948,0.00999000999000999,idea|safety,0.0012030979772915257,0.03771509389486918,True,True
qwen35_4b,Qwen3.5 4B,cognitive,idea,security,Idea – Security,346,161,185,0.7332549941245593,1.0,1.0,0.9098779796151245,0.8652362317228338,0.9627412069343562,0.000999000999000999,0.0026535510247345222,-0.0051694687991242156,0.008881927546498932,0.24575424575424576,idea|security,0.0012030979772915257,0.3838383838383838,True,False
qwen35_4b,Qwen3.5 4B,cognitive,safety,security,Safety – Security,476,291,185,0.8428717377170986,0.9729172471440513,0.9740874895514071,0.3125531173404059,0.2420209027585106,0.38425124231662583,0.000999000999000999,0.00442756441124136,-0.028168817809574167,0.03440366276783732,0.3726273726273726,safety|security,0.0012030979772915257,0.5327778604374349,True,False
qwen35_9b,Qwen3.5 9B,conversational,math,code,Math – Code,570,439,131,0.5380896903093428,0.8653080387417622,0.8783146985689196,0.17821559109470653,0.06240112482619297,0.26701001126415763,0.000999000999000999,0.018630207684717334,-0.009109534648878637,0.04757053904349326,0.11388611388611389,code|math,0.0012030979772915257,0.22977022977022976,True,False
