gen_model,model_label,task_type,domain,signature_family,layer,behavior,behavior_label,n_domain,shapley_gain,shapley_ci_low,shapley_ci_high,shapley_p_value,shapley_unit,direction_effect,direction_ci_low,direction_ci_high,direction_unit,shapley_q_value,supported
gemma4_31b,Gemma 4 31B,idea,Idea,conversational,amount,Conflict_of_Perspectives,Perspective conflict,500,0.6193505771508235,0.557331527692927,0.6768464589179992,0.000999000999000999,bits per held-out trace,1.4403372226745017,1.369280123850665,1.5092411665068448,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_31b,Gemma 4 31B,idea,Idea,conversational,amount,Reconciliation,Reconciliation,500,0.04699901038241111,0.018986930281991155,0.07524283858408078,0.000999000999000999,bits per held-out trace,-0.2664078789379652,-0.3400288740580581,-0.18547845097842983,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_31b,Gemma 4 31B,idea,Idea,conversational,timing,Question_and_Answering,Question–answer,500,0.0019056824071741326,-0.00862927526947647,0.011830565073486994,0.38961038961038963,bits per held-out trace,0.12191996143781347,0.08639022494094407,0.15422997307072753,conditional timing centroid difference: positive means later,0.5267971465154565,False
gemma4_31b,Gemma 4 31B,idea,Idea,conversational,timing,Perspective_Shift,Perspective shift,500,0.12955442629752184,0.08676647390343553,0.17364474283031925,0.000999000999000999,bits per held-out trace,-0.19599813692057216,-0.2069485105040503,-0.18463361833851133,conditional timing centroid difference: positive means later,0.0073772381464689155,True
gemma4_31b,Gemma 4 31B,idea,Idea,conversational,timing,Conflict_of_Perspectives,Perspective conflict,500,0.07991608064245881,0.05127169641203093,0.10956644582590806,0.000999000999000999,bits per held-out trace,-0.13287591279016714,-0.149183707645929,-0.1180586541591394,conditional timing centroid difference: positive means later,0.0073772381464689155,True
gemma4_31b,Gemma 4 31B,idea,Idea,conversational,timing,Reconciliation,Reconciliation,500,0.03869583263200565,0.00252101872496174,0.07132464207960422,0.008991008991008992,bits per held-out trace,-0.09352123142423008,-0.11935204506104315,-0.06698952733136264,conditional timing centroid difference: positive means later,0.03752768970160275,True
gemma4_31b,Gemma 4 31B,safety,Safety,conversational,amount,Question_and_Answering,Question–answer,313,0.018710825043150643,0.0007482461829787334,0.03345315329458003,0.013986013986013986,bits per held-out trace,-0.6939603023102182,-0.7820326209523422,-0.5982060187132029,standardized rate difference: domain minus other domains,0.01845577103309062,True
gemma4_31b,Gemma 4 31B,safety,Safety,conversational,amount,Perspective_Shift,Perspective shift,313,0.04527120977625876,-0.02531195518397784,0.11441852233553665,0.12387612387612387,bits per held-out trace,-0.06427509969073328,-0.20835142959251288,0.07643140073281064,standardized rate difference: domain minus other domains,0.14458489838429048,False
gemma4_31b,Gemma 4 31B,safety,Safety,conversational,amount,Conflict_of_Perspectives,Perspective conflict,313,0.013790724366120607,-0.022795822771632567,0.04672314179662609,0.1958041958041958,bits per held-out trace,-0.9125044204829676,-0.9884038095609488,-0.838090707847099,standardized rate difference: domain minus other domains,0.219850325113483,False
gemma4_31b,Gemma 4 31B,safety,Safety,conversational,amount,Reconciliation,Reconciliation,313,-0.006141549751468595,-0.024159210294679385,0.00921691941932967,0.7472527472527473,bits per held-out trace,-0.9482089476380907,-1.0391409248705308,-0.8475803399318873,standardized rate difference: domain minus other domains,0.7631517418751461,False
gemma4_31b,Gemma 4 31B,safety,Safety,conversational,timing,Question_and_Answering,Question–answer,313,0.04176930850986684,0.0033906121031296883,0.0840357140032494,0.01898101898101898,bits per held-out trace,-0.4162256975609956,-0.4780354167509588,-0.3458507255984148,conditional timing centroid difference: positive means later,0.06393606393606394,False
gemma4_31b,Gemma 4 31B,safety,Safety,conversational,timing,Perspective_Shift,Perspective shift,313,0.008760687397584477,-0.017391356483759574,0.03405686855888784,0.24275724275724275,bits per held-out trace,0.07199915387816425,0.043132065243070124,0.1026673477457792,conditional timing centroid difference: positive means later,0.3804848213011478,False
gemma4_31b,Gemma 4 31B,safety,Safety,conversational,timing,Conflict_of_Perspectives,Perspective conflict,313,-0.012887886529964398,-0.0435362570924074,0.012583285004258272,0.8421578421578422,bits per held-out trace,0.22477165039552022,0.14636951968789857,0.2969528238619589,conditional timing centroid difference: positive means later,0.8874395359408984,False
gemma4_31b,Gemma 4 31B,safety,Safety,conversational,timing,Reconciliation,Reconciliation,313,0.042698333033689084,-0.0002568231504169216,0.09214135519995865,0.03896103896103896,bits per held-out trace,0.04875102132081888,-0.05125057095249494,0.1400237702774733,conditional timing centroid difference: positive means later,0.10841332580463015,False
gemma4_31b,Gemma 4 31B,security,Security,conversational,amount,Question_and_Answering,Question–answer,496,0.08841034241562248,0.03831677276685719,0.1354184987065193,0.000999000999000999,bits per held-out trace,-0.25864210809632227,-0.33327929134052725,-0.18799070255033878,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_31b,Gemma 4 31B,security,Security,conversational,amount,Perspective_Shift,Perspective shift,496,0.2610969909384076,0.1904411893805484,0.33201535086512485,0.000999000999000999,bits per held-out trace,-0.32602351862118245,-0.38986128066255676,-0.26329853025145666,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_31b,Gemma 4 31B,security,Security,conversational,amount,Conflict_of_Perspectives,Perspective conflict,496,0.0978127039485517,0.04875127311933135,0.14759720092647197,0.000999000999000999,bits per held-out trace,0.30597411808716807,0.2079642471354296,0.39800077142437695,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_31b,Gemma 4 31B,security,Security,conversational,amount,Reconciliation,Reconciliation,496,0.048935789607517204,0.0340345602633202,0.06400097109420845,0.000999000999000999,bits per held-out trace,0.2463271067348701,0.16289083080806532,0.3298287838947582,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_31b,Gemma 4 31B,security,Security,conversational,timing,Question_and_Answering,Question–answer,496,-0.0022761967804977106,-0.018981561933252754,0.014407010841132632,0.6143856143856143,bits per held-out trace,-0.021988486441357535,-0.049280513553964,0.0073929807828580964,conditional timing centroid difference: positive means later,0.7192807192807192,False
gemma4_31b,Gemma 4 31B,security,Security,conversational,timing,Perspective_Shift,Perspective shift,496,0.027753206167042268,-0.007296493757696758,0.0645959419698445,0.060939060939060936,bits per held-out trace,0.019951292864824555,0.006044685873759903,0.035235930635590926,conditional timing centroid difference: positive means later,0.15195194415973637,False
gemma4_31b,Gemma 4 31B,security,Security,conversational,timing,Conflict_of_Perspectives,Perspective conflict,496,0.013614303726212864,-0.009107991171022919,0.036399047281728845,0.12387612387612387,bits per held-out trace,0.005219424496760661,-0.015171370707839327,0.027368699338778488,conditional timing centroid difference: positive means later,0.2402446038809675,False
gemma4_31b,Gemma 4 31B,security,Security,conversational,timing,Reconciliation,Reconciliation,496,0.030256083550819032,0.0007504006646449028,0.057433943407000684,0.01998001998001998,bits per held-out trace,-0.03770997552853661,-0.06121433247164999,-0.01370997399826756,conditional timing centroid difference: positive means later,0.06614075579592821,False
gemma4_31b,Gemma 4 31B,math,Math,cognitive,amount,verification,Verification,499,0.21082003621995607,0.15555609795201542,0.26736481267575934,0.000999000999000999,bits per held-out trace,0.08231261946977561,0.002019285023801704,0.17666497073460957,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_31b,Gemma 4 31B,math,Math,cognitive,amount,backtracking,Backtracking,499,0.07741723464664337,0.05199639200678606,0.09995059346830322,0.000999000999000999,bits per held-out trace,-0.5181368834653931,-0.5773163395409758,-0.4640974732670642,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_31b,Gemma 4 31B,math,Math,cognitive,amount,subgoal,Subgoal setting,499,0.06771192882055392,0.01530729607886361,0.11603799903349815,0.006993006993006993,bits per held-out trace,-0.08309179667275716,-0.16495993162622763,0.004102183139456059,standardized rate difference: domain minus other domains,0.00972940103374886,True
gemma4_31b,Gemma 4 31B,math,Math,cognitive,amount,backward_chaining,Backward chaining,499,0.019763926881891228,0.0055395559505976005,0.03860970177232466,0.005994005994005994,bits per held-out trace,-0.06739662784440857,-0.16252599643581103,0.03337336780636805,standardized rate difference: domain minus other domains,0.008431129310250191,True
gemma4_31b,Gemma 4 31B,math,Math,cognitive,timing,verification,Verification,499,0.08202557496486507,0.04296927198637167,0.11908998939534149,0.000999000999000999,bits per held-out trace,0.1897820942641808,0.17173911272312883,0.2101016754079652,conditional timing centroid difference: positive means later,0.0073772381464689155,True
gemma4_31b,Gemma 4 31B,math,Math,cognitive,timing,backtracking,Backtracking,499,0.03566824247242904,0.018714007572943073,0.05269556037679302,0.000999000999000999,bits per held-out trace,-0.06069413432650367,-0.11520808834348281,-0.00893489448084315,conditional timing centroid difference: positive means later,0.0073772381464689155,True
gemma4_31b,Gemma 4 31B,math,Math,cognitive,timing,subgoal,Subgoal setting,499,0.031366765443426925,0.00748561626039687,0.058269515219970515,0.014985014985014986,bits per held-out trace,-0.10695927139698985,-0.13740905841257894,-0.07578589310653924,conditional timing centroid difference: positive means later,0.05586646363345393,False
gemma4_31b,Gemma 4 31B,math,Math,cognitive,timing,backward_chaining,Backward chaining,499,0.0023432718435294456,-0.013672716096567988,0.016334846781348257,0.3926073926073926,bits per held-out trace,0.039141533712637566,-0.09898144272266785,0.1867824106644139,conditional timing centroid difference: positive means later,0.5289868026710132,False
gemma4_31b,Gemma 4 31B,code,Code,cognitive,amount,verification,Verification,175,0.29706561404016674,0.18068446146306577,0.40337084654001015,0.000999000999000999,bits per held-out trace,-0.09856596832070974,-0.18853885008024007,-0.006623922827369862,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_31b,Gemma 4 31B,code,Code,cognitive,amount,backtracking,Backtracking,175,0.4684405886721093,0.39676712648325285,0.5276875845379924,0.000999000999000999,bits per held-out trace,-0.2282093028215457,-0.29328827437497385,-0.1608683262315265,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_31b,Gemma 4 31B,code,Code,cognitive,amount,subgoal,Subgoal setting,175,0.37000784937040926,0.28788110757142743,0.4624390498366183,0.000999000999000999,bits per held-out trace,-0.06356971153951409,-0.15991680020876145,0.05860667486900125,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_31b,Gemma 4 31B,code,Code,cognitive,amount,backward_chaining,Backward chaining,175,0.0813431435294846,-0.02464469412063341,0.15795789406798524,0.04895104895104895,bits per held-out trace,-0.12127020955081295,-0.20006378060400068,-0.025865779490550446,standardized rate difference: domain minus other domains,0.06044116655049131,False
gemma4_31b,Gemma 4 31B,code,Code,cognitive,timing,verification,Verification,175,0.0669148919876362,0.011490712407004977,0.12489026401827526,0.004995004995004995,bits per held-out trace,-0.03523149147940663,-0.05960917763000938,-0.01313703078935199,conditional timing centroid difference: positive means later,0.02491015478028465,True
gemma4_31b,Gemma 4 31B,code,Code,cognitive,timing,backtracking,Backtracking,175,-0.0035229472245281988,-0.04095735963848252,0.030564586214045703,0.5864135864135864,bits per held-out trace,-0.09555502324336268,-0.1409777260296406,-0.04600493458905456,conditional timing centroid difference: positive means later,0.698348091536946,False
gemma4_31b,Gemma 4 31B,code,Code,cognitive,timing,subgoal,Subgoal setting,175,-0.01427575425320896,-0.044242504935257436,0.015316256497389803,0.8481518481518482,bits per held-out trace,-0.02748187767752802,-0.0636834076664715,0.008537073050642665,conditional timing centroid difference: positive means later,0.8874395359408984,False
gemma4_31b,Gemma 4 31B,code,Code,cognitive,timing,backward_chaining,Backward chaining,175,0.0002705715708230892,-0.01445386284499161,0.015531925647551634,0.4835164835164835,bits per held-out trace,-0.09090353065839274,-0.24446361857100884,0.06460027103721062,conditional timing centroid difference: positive means later,0.6168449490708626,False
gemma4_31b,Gemma 4 31B,gpqa,GPQA,cognitive,amount,verification,Verification,500,0.13892219588755678,0.10847648960729445,0.17260284471410617,0.000999000999000999,bits per held-out trace,0.49157922215240807,0.420802440252327,0.5708714169701009,standardized rate difference: domain minus other domains,0.001510300722899148,True
gemma4_31b,Gemma 4 31B,gpqa,GPQA,cognitive,amount,backtracking,Backtracking,500,0.2105208396727577,0.17457455799040214,0.24670841503239105,0.000999000999000999,bits per held-out trace,0.4161600492503486,0.33004215872671305,0.5088468271030058,standardized rate difference: domain minus other domains,0.001510300722899148,True
